date,sku_id,units_sold,revenue,unit_price,discount_pct,promo_flag
2022-05-29,S003_P0020,47,1514.5280000000002,40.28,20.0,1
2022-05-29,S004_P0001,390,35338.28999999999,95.38,5.0,1
2022-05-29,S004_P0002,149,14520.050000000001,97.45,0.0,0
2022-05-29,S004_P0003,53,1637.9120000000003,38.63,20.0,1
2022-05-29,S004_P0004,94,6267.168,74.08,10.0,1
2022-05-29,S004_P0005,139,5244.192,41.92,10.0,1
2022-05-29,S004_P0006,35,2769.3925,83.29,5.0,0
2022-05-29,S004_P0007,283,4480.456,19.79,20.0,0
2022-05-29,S004_P0008,42,1825.74,43.47,0.0,0
2022-05-29,S004_P0009,280,5781.44,25.81,20.0,0
2022-05-29,S004_P0010,69,6549.4800000000005,94.92,0.0,1
2022-05-29,S004_P0011,87,814.929,11.02,15.0,0
2022-05-29,S004_P0012,170,3646.16,26.81,20.0,0
2022-05-29,S004_P0013,101,7913.754,87.06,10.0,1
2022-05-29,S004_P0014,216,19294.2,99.25,10.0,0
2022-05-29,S004_P0015,164,2934.9440000000004,22.37,20.0,0
2022-05-29,S004_P0016,289,9823.688,42.49,20.0,0
2022-05-29,S004_P0017,60,2358.2400000000002,49.13,20.0,1
2022-05-29,S004_P0018,162,15044.94,92.87,0.0,0
2022-05-29,S004_P0019,117,9675.6075,87.05,5.0,0
2022-05-29,S004_P0020,47,1927.0,51.25,20.0,1
2022-05-29,S005_P0001,41,890.9300000000001,21.73,0.0,0
2022-05-29,S005_P0002,331,22349.12,67.52,0.0,0
2022-05-29,S005_P0003,236,3013.72,12.77,0.0,1
2022-05-29,S005_P0004,148,5043.321999999999,35.87,5.0,0
2022-05-29,S005_P0005,21,1224.5310000000002,64.79,10.0,1
2022-05-29,S005_P0006,44,4077.5899999999997,97.55,5.0,0
2022-05-29,S005_P0007,331,6421.4,19.4,0.0,0
2022-05-29,S005_P0008,258,24135.899999999998,93.55,0.0,1
2022-05-29,S005_P0009,106,2900.1600000000003,34.2,20.0,1
2022-05-29,S005_P0010,372,6666.240000000001,17.92,0.0,0
2022-05-29,S005_P0011,198,11384.208,71.87,20.0,0
2022-05-29,S005_P0012,6,437.13599999999997,91.07,20.0,1
2022-05-29,S005_P0013,160,10149.12,70.48,10.0,1
2022-05-29,S005_P0014,202,14739.839,76.81,5.0,0
2022-05-29,S005_P0015,90,3756.6000000000004,41.74,0.0,1
2022-05-29,S005_P0016,2,90.51599999999999,47.64,5.0,1
2022-05-29,S005_P0017,49,3269.6719999999996,70.24,5.0,1
2022-05-29,S005_P0018,219,15158.303999999998,86.52,20.0,1
2022-05-29,S005_P0019,218,12072.84,55.38,0.0,0
2022-05-29,S005_P0020,39,3083.2815,93.01,15.0,1
2022-05-30,S001_P0001,307,4893.58,15.94,0.0,1
2022-05-30,S001_P0002,277,14873.792000000001,67.12,20.0,1
2022-05-30,S001_P0003,20,1401.92,87.62,20.0,1
2022-05-30,S001_P0004,92,3045.1079999999997,38.94,15.0,0
2022-05-30,S001_P0005,123,5783.705999999999,55.32,15.0,0
2022-05-30,S001_P0006,120,8310.960000000001,81.48,15.0,0
2022-05-30,S001_P0007,65,2847.5200000000004,54.76,20.0,0
2022-05-30,S001_P0008,27,516.24,19.12,0.0,1
2022-05-30,S001_P0009,163,6523.26,40.02,0.0,0
2022-05-30,S001_P0010,4,301.72,75.43,0.0,1
2022-05-30,S001_P0011,91,3563.5599999999995,39.16,0.0,0
2022-05-30,S001_P0012,143,1881.5224999999998,13.85,5.0,1
2022-05-30,S001_P0013,18,292.32000000000005,20.3,20.0,0
2022-05-30,S001_P0014,49,1769.0960000000005,45.13,20.0,0
2022-05-30,S001_P0015,229,3260.9600000000005,17.8,20.0,0
2022-05-30,S001_P0016,98,5773.523,69.31,15.0,1
2022-05-30,S001_P0017,148,8151.84,61.2,10.0,0
2022-05-30,S001_P0018,414,33148.979999999996,80.07,0.0,0
2022-05-30,S001_P0019,91,2966.6000000000004,40.75,20.0,0
2022-05-30,S001_P0020,57,2419.08,53.05,20.0,1
2022-05-30,S002_P0001,234,17399.772,87.48,15.0,1
2022-05-30,S002_P0002,95,8532.9,99.8,10.0,1
2022-05-30,S002_P0003,40,2958.4,92.45,20.0,0
2022-05-30,S002_P0004,52,2393.43,48.45,5.0,1
2022-05-30,S002_P0005,52,4255.524,90.93,10.0,0
2022-05-30,S002_P0006,8,585.864,81.37,10.0,0
2022-05-30,S002_P0007,90,2931.7949999999996,34.29,5.0,1
2022-05-30,S002_P0008,61,4080.656000000001,83.62,20.0,1
2022-05-30,S002_P0009,334,20822.562,69.27,10.0,0
2022-05-30,S002_P0010,31,442.4165,16.79,15.0,1
2022-05-30,S002_P0011,191,15087.1855,92.93,15.0,1
2022-05-30,S002_P0012,22,542.96,24.68,0.0,1
2022-05-30,S002_P0013,424,34937.600000000006,82.4,0.0,1
2022-05-30,S002_P0014,11,407.781,41.19,10.0,1
2022-05-30,S002_P0015,68,3597.3360000000002,58.78,10.0,1
2022-05-30,S002_P0016,54,1699.5690000000002,33.13,5.0,1
2022-05-30,S002_P0017,85,2759.95,32.47,0.0,0
2022-05-30,S002_P0018,2,189.658,99.82,5.0,1
2022-05-30,S002_P0019,232,10229.112000000001,48.99,10.0,1
2022-05-30,S002_P0020,44,3447.18,87.05,10.0,0
2022-05-30,S003_P0001,87,4882.44,56.12,0.0,1
2022-05-30,S003_P0002,50,686.8,16.16,15.0,1
2022-05-30,S003_P0003,220,17761.260000000002,94.98,15.0,1
2022-05-30,S003_P0004,157,6082.3369999999995,40.78,5.0,1
2022-05-30,S003_P0005,53,4804.397,95.42,5.0,0
2022-05-30,S003_P0006,113,7079.7325,65.95,5.0,1
2022-05-30,S003_P0007,127,10815.066,89.64,5.0,0
2022-05-30,S003_P0008,189,3914.001,23.01,10.0,0
2022-05-30,S003_P0009,25,2056.9500000000003,91.42,10.0,0
2022-05-30,S003_P0010,102,1042.848,12.78,20.0,1
2022-05-30,S003_P0011,146,11218.640000000001,90.4,15.0,0
2022-05-30,S003_P0012,133,4327.554,38.28,15.0,1
2022-05-30,S003_P0013,292,16716.708,63.61,10.0,0
2022-05-30,S003_P0014,136,4355.332,33.71,5.0,0
2022-05-30,S003_P0015,180,4771.8,26.51,0.0,0
2022-05-30,S003_P0016,37,1810.04,48.92,0.0,1
2022-05-30,S003_P0017,14,825.8879999999999,73.74,20.0,1
2022-05-30,S003_P0018,166,6362.1990000000005,45.09,15.0,0
2022-05-30,S003_P0019,448,6280.96,14.02,0.0,1
2022-05-30,S003_P0020,282,16071.744,71.24,20.0,1
2022-05-30,S004_P0001,2,49.486999999999995,29.11,15.0,1
2022-05-30,S004_P0002,197,11871.22,60.26,0.0,0
2022-05-30,S004_P0003,111,2767.23,27.7,10.0,0
2022-05-30,S004_P0004,253,17351.752000000004,85.73,20.0,0
2022-05-30,S004_P0005,230,12799.385,65.47,15.0,0
2022-05-30,S004_P0006,58,2007.9889999999996,40.73,15.0,0
2022-05-30,S004_P0007,216,4244.832,23.12,15.0,0
2022-05-30,S004_P0008,246,6960.939,33.29,15.0,0
2022-05-30,S004_P0009,82,4938.245,70.85,15.0,1
2022-05-30,S004_P0010,146,1589.6480000000001,13.61,20.0,0
2022-05-30,S004_P0011,224,19141.92,94.95,10.0,0
2022-05-30,S004_P0012,142,7342.1810000000005,60.83,15.0,1
2022-05-30,S004_P0013,105,7292.617499999999,81.71,15.0,1
2022-05-30,S004_P0014,354,3631.863,12.07,15.0,1
2022-05-30,S004_P0015,244,4675.284000000001,21.29,10.0,1
2022-05-30,S004_P0016,300,19699.2,82.08,20.0,1
2022-05-30,S004_P0017,36,2870.748,83.94,5.0,1
2022-05-30,S004_P0018,96,2895.984,35.49,15.0,1
2022-05-30,S004_P0019,209,5862.032000000001,35.06,20.0,1
2022-05-30,S004_P0020,315,7003.080000000001,27.79,20.0,0
2022-05-30,S005_P0001,2,67.584,42.24,20.0,1
2022-05-30,S005_P0002,38,1201.104,35.12,10.0,0
2022-05-30,S005_P0003,116,10215.539999999999,97.85,10.0,0
2022-05-30,S005_P0004,52,1944.384,39.36,5.0,1
2022-05-30,S005_P0005,26,1603.2769999999998,64.91,5.0,0
2022-05-30,S005_P0006,0,0.0,59.39,0.0,0
2022-05-30,S005_P0007,74,1808.5600000000004,30.55,20.0,1
2022-05-30,S005_P0008,249,16711.884,78.96,15.0,0
2022-05-30,S005_P0009,103,3887.2200000000003,37.74,0.0,1
2022-05-30,S005_P0010,34,3248.02,95.53,0.0,0
2022-05-30,S005_P0011,148,11848.362,84.27,5.0,1
2022-05-30,S005_P0012,244,7046.72,36.1,20.0,0
2022-05-30,S005_P0013,237,9641.160000000002,50.85,20.0,1
2022-05-30,S005_P0014,285,14124.6,61.95,20.0,1
2022-05-30,S005_P0015,163,6317.879999999999,40.8,5.0,1
2022-05-30,S005_P0016,93,1314.09,15.7,10.0,1
2022-05-30,S005_P0017,339,20536.4505,71.27,15.0,1
2022-05-30,S005_P0018,65,1688.31,28.86,10.0,1
2022-05-30,S005_P0019,26,766.6880000000001,36.86,20.0,1
2022-05-30,S005_P0020,41,2671.5600000000004,81.45,20.0,0
2022-05-31,S001_P0001,109,5194.395,52.95,10.0,1
2022-05-31,S001_P0002,141,3981.8399999999997,28.24,0.0,1
2022-05-31,S001_P0003,10,779.875,91.75,15.0,1
2022-05-31,S001_P0004,101,5119.892,53.36,5.0,0
2022-05-31,S001_P0005,10,849.6899999999999,94.41,10.0,1
2022-05-31,S001_P0006,83,3606.516,51.12,15.0,0
2022-05-31,S001_P0007,440,27174.4,77.2,20.0,1
2022-05-31,S001_P0008,79,1606.07,21.4,5.0,1
2022-05-31,S001_P0009,28,1333.92,59.55,20.0,0
2022-05-31,S001_P0010,29,1026.426,41.64,15.0,0
2022-05-31,S001_P0011,114,10103.307,93.29,5.0,0
2022-05-31,S001_P0012,253,24110.899999999998,95.3,0.0,1
2022-05-31,S001_P0013,114,4175.820000000001,40.7,10.0,1
2022-05-31,S001_P0014,164,4502.62,32.3,15.0,0
2022-05-31,S001_P0015,10,638.8000000000001,79.85,20.0,1
2022-05-31,S001_P0016,191,9074.601,52.79,10.0,0
2022-05-31,S001_P0017,298,25005.18,83.91,0.0,1
2022-05-31,S001_P0018,134,9432.26,70.39,0.0,0
2022-05-31,S001_P0019,41,1231.23,30.03,0.0,1
2022-05-31,S001_P0020,286,22485.892,82.76,5.0,1
2022-05-31,S002_P0001,137,2836.7219999999998,24.36,15.0,0
2022-05-31,S002_P0002,63,5069.61,80.47,0.0,1
2022-05-31,S002_P0003,18,1151.172,71.06,10.0,1
2022-05-31,S002_P0004,59,2195.39,37.21,0.0,1
2022-05-31,S002_P0005,27,1013.04,46.9,20.0,0
2022-05-31,S002_P0006,48,1537.152,40.03,20.0,0
2022-05-31,S002_P0007,327,15604.44,59.65,20.0,1
2022-05-31,S002_P0008,43,3311.43,90.6,15.0,0
2022-05-31,S002_P0009,58,3236.4,69.75,20.0,1
2022-05-31,S002_P0010,19,1001.2240000000002,65.87,20.0,1
2022-05-31,S002_P0011,59,4197.555,83.7,15.0,1
2022-05-31,S002_P0012,133,10277.309000000001,81.34,5.0,0
2022-05-31,S002_P0013,147,2393.3070000000002,18.09,10.0,1
2022-05-31,S002_P0014,287,11285.126999999999,43.69,10.0,1
2022-05-31,S002_P0015,6,245.97299999999998,48.23,15.0,1
2022-05-31,S002_P0016,270,3659.0400000000004,16.94,20.0,1
2022-05-31,S002_P0017,43,830.115,21.45,10.0,1
2022-05-31,S002_P0018,85,1008.5675,12.49,5.0,0
2022-05-31,S002_P0019,1,40.93599999999999,48.16,15.0,0
2022-05-31,S002_P0020,119,4589.83,38.57,0.0,0
2022-05-31,S003_P0001,129,7437.559499999999,67.83,15.0,1
2022-05-31,S003_P0002,2,22.78,13.4,15.0,0
2022-05-31,S003_P0003,16,691.488,48.02,10.0,1
2022-05-31,S003_P0004,32,2711.5679999999998,99.69,15.0,0
2022-05-31,S003_P0005,252,18411.624,81.18,10.0,1
2022-05-31,S003_P0006,166,8787.044,55.72,5.0,0
2022-05-31,S003_P0007,209,14913.090499999998,75.11,5.0,1
2022-05-31,S003_P0008,36,3207.618,93.79,5.0,0
2022-05-31,S003_P0009,50,1805.475,38.01,5.0,1
2022-05-31,S003_P0010,49,2814.56,71.8,20.0,1
2022-05-31,S003_P0011,185,5576.085000000001,33.49,10.0,1
2022-05-31,S003_P0012,117,10697.076,96.24,5.0,0
2022-05-31,S003_P0013,77,4440.205,60.7,5.0,0
2022-05-31,S003_P0014,165,14419.432499999997,91.99,5.0,0
2022-05-31,S003_P0015,377,22846.2,60.6,0.0,0
2022-05-31,S003_P0016,244,19095.683999999997,82.38,5.0,0
2022-05-31,S003_P0017,57,4293.012,79.28,5.0,0
2022-05-31,S003_P0018,117,4954.95,42.35,0.0,0
2022-05-31,S003_P0019,51,2366.91,46.41,0.0,1
2022-05-31,S003_P0020,117,6351.93,54.29,0.0,1
2022-05-31,S004_P0001,197,8740.496000000001,55.46,20.0,0
2022-05-31,S004_P0002,17,429.59,25.27,0.0,0
2022-05-31,S004_P0003,34,2823.343,87.41,5.0,1
2022-05-31,S004_P0004,67,5636.3414999999995,98.97,15.0,0
2022-05-31,S004_P0005,468,18385.38,43.65,10.0,1
2022-05-31,S004_P0006,285,4347.675,16.95,10.0,0
2022-05-31,S004_P0007,91,5438.978999999999,66.41,10.0,1
2022-05-31,S004_P0008,80,5512.32,86.13,20.0,1
2022-05-31,S004_P0009,116,9293.92,80.12,0.0,0
2022-05-31,S004_P0010,30,1383.96,48.56,5.0,1
2022-05-31,S004_P0011,304,28004.935999999998,96.97,5.0,0
2022-05-31,S004_P0012,80,6978.960000000001,96.93,10.0,1
2022-05-31,S004_P0013,172,3861.056,28.06,20.0,1
2022-05-31,S004_P0014,41,1985.2199999999998,53.8,10.0,1
2022-05-31,S004_P0015,100,6814.349999999999,71.73,5.0,0
2022-05-31,S004_P0016,65,3253.185,55.61,10.0,0
2022-05-31,S004_P0017,226,9255.152,51.19,20.0,1
2022-05-31,S004_P0018,85,7325.3,86.18,0.0,1
2022-05-31,S004_P0019,52,4366.908,93.31,10.0,1
2022-05-31,S004_P0020,28,2612.1200000000003,93.29,0.0,1
2022-05-31,S005_P0001,31,1268.83,40.93,0.0,1
2022-05-31,S005_P0002,33,2143.449,72.17,10.0,0
2022-05-31,S005_P0003,85,5482.755,71.67,10.0,1
2022-05-31,S005_P0004,239,6632.847499999999,32.65,15.0,0
2022-05-31,S005_P0005,14,800.1,57.15,0.0,0
2022-05-31,S005_P0006,73,1043.024,15.04,5.0,0
2022-05-31,S005_P0007,88,7234.744,86.54,5.0,0
2022-05-31,S005_P0008,16,713.0880000000001,55.71,20.0,0
2022-05-31,S005_P0009,39,3385.59,86.81,0.0,1
2022-05-31,S005_P0010,338,26986.089000000004,93.93,15.0,0
2022-05-31,S005_P0011,95,4679.4625,57.95,15.0,0
2022-05-31,S005_P0012,28,2418.444,95.97,10.0,1
2022-05-31,S005_P0013,318,14037.792000000001,55.18,20.0,0
2022-05-31,S005_P0014,272,15351.408,62.71,10.0,1
2022-05-31,S005_P0015,3,164.5305,57.73,5.0,0
2022-05-31,S005_P0016,51,2087.3025000000002,48.15,15.0,1
2022-05-31,S005_P0017,48,2576.52,63.15,15.0,0
2022-05-31,S005_P0018,57,4154.102999999999,85.74,15.0,1
2022-05-31,S005_P0019,203,10150.0,62.5,20.0,1
2022-05-31,S005_P0020,99,8017.02,80.98,0.0,0
2022-06-01,S001_P0001,198,1938.816,11.52,15.0,1
2022-06-01,S001_P0002,143,3647.072,31.88,20.0,1
2022-06-01,S001_P0003,259,7954.019499999999,36.13,15.0,1
2022-06-01,S001_P0004,58,4053.0399999999995,87.35,20.0,1
2022-06-01,S001_P0005,4,181.376,56.68,20.0,0
2022-06-01,S001_P0006,198,6974.352000000001,44.03,20.0,1
2022-06-01,S001_P0007,80,5034.24,66.24,5.0,0
2022-06-01,S001_P0008,124,3588.1879999999996,30.46,5.0,0
2022-06-01,S001_P0009,88,5695.668,68.13,5.0,1
2022-06-01,S001_P0010,105,5238.240000000001,62.36,20.0,1
2022-06-01,S001_P0011,2,166.396,97.88,15.0,1
2022-06-01,S001_P0012,7,666.75,95.25,0.0,0
2022-06-01,S001_P0013,65,3406.5200000000004,65.51,20.0,0
2022-06-01,S001_P0014,67,3223.9395,56.61,15.0,1
2022-06-01,S001_P0015,3,86.49600000000001,36.04,20.0,1
2022-06-01,S001_P0016,58,4406.434,89.38,15.0,0
2022-06-01,S001_P0017,274,17333.514000000003,70.29,10.0,1
2022-06-01,S001_P0018,54,4209.489,91.71,15.0,1
2022-06-01,S001_P0019,46,1492.7,32.45,0.0,0
2022-06-01,S001_P0020,335,4609.6,17.2,20.0,1
2022-06-01,S002_P0001,261,18239.201999999997,73.56,5.0,0
2022-06-01,S002_P0002,288,25488.575999999997,93.16,5.0,0
2022-06-01,S002_P0003,246,9874.44,40.14,0.0,0
2022-06-01,S002_P0004,43,3769.3799999999997,87.66,0.0,1
2022-06-01,S002_P0005,78,5902.416,84.08,10.0,0
2022-06-01,S002_P0006,131,12278.630000000001,93.73,0.0,1
2022-06-01,S002_P0007,145,2802.56,24.16,20.0,0
2022-06-01,S002_P0008,58,4408.0,80.0,5.0,0
2022-06-01,S002_P0009,74,2353.2000000000003,39.75,20.0,1
2022-06-01,S002_P0010,1,20.9015,24.59,15.0,1
2022-06-01,S002_P0011,328,15505.215999999999,49.76,5.0,1
2022-06-01,S002_P0012,96,4745.856,58.16,15.0,0
2022-06-01,S002_P0013,42,1980.7199999999998,47.16,0.0,1
2022-06-01,S002_P0014,86,5878.099999999999,68.35,0.0,0
2022-06-01,S002_P0015,358,26471.056999999997,86.99,15.0,1
2022-06-01,S002_P0016,48,2850.2879999999996,69.86,15.0,0
2022-06-01,S002_P0017,49,785.9354999999999,18.87,15.0,1
2022-06-01,S002_P0018,40,2862.92,75.34,5.0,1
2022-06-01,S002_P0019,96,8277.119999999999,95.8,10.0,0
2022-06-01,S002_P0020,47,3293.8775,82.45,15.0,1
2022-06-01,S003_P0001,297,10789.713,42.74,15.0,1
2022-06-01,S003_P0002,60,1044.0,17.4,0.0,1
2022-06-01,S003_P0003,9,750.8475,98.15,15.0,1
2022-06-01,S003_P0004,244,6119.5199999999995,26.4,5.0,0
2022-06-01,S003_P0005,154,9352.112,75.91,20.0,0
2022-06-01,S003_P0006,176,12510.432,78.98,10.0,0
2022-06-01,S003_P0007,382,26785.840000000004,87.65,20.0,0
2022-06-01,S003_P0008,134,10521.68,78.52,0.0,0
2022-06-01,S003_P0009,100,7561.049999999999,79.59,5.0,0
2022-06-01,S003_P0010,157,8504.69,54.17,0.0,0
2022-06-01,S003_P0011,183,7555.521,43.46,5.0,1
2022-06-01,S003_P0012,62,896.954,17.02,15.0,1
2022-06-01,S003_P0013,282,15134.094000000001,59.63,10.0,0
2022-06-01,S003_P0014,100,5298.9,62.34,15.0,1
2022-06-01,S003_P0015,52,2394.6,46.05,0.0,1
2022-06-01,S003_P0016,55,3021.6175,57.83,5.0,0
2022-06-01,S003_P0017,72,4656.7080000000005,76.09,15.0,0
2022-06-01,S003_P0018,121,9574.1855,83.29,5.0,0
2022-06-01,S003_P0019,18,1089.27,63.7,5.0,0
2022-06-01,S003_P0020,139,12422.43,89.37,0.0,0
2022-06-01,S004_P0001,49,4114.089,88.38,5.0,0
2022-06-01,S004_P0002,344,5990.76,19.35,10.0,0
2022-06-01,S004_P0003,264,7814.400000000001,29.6,0.0,0
2022-06-01,S004_P0004,34,593.351,18.37,5.0,0
2022-06-01,S004_P0005,93,1276.6574999999998,14.45,5.0,0
2022-06-01,S004_P0006,23,544.41,26.3,10.0,1
2022-06-01,S004_P0007,45,4232.25,94.05,0.0,1
2022-06-01,S004_P0008,153,12982.356,94.28,10.0,0
2022-06-01,S004_P0009,351,14011.92,39.92,0.0,1
2022-06-01,S004_P0010,190,16334.3,85.97,0.0,0
2022-06-01,S004_P0011,104,8681.92,83.48,0.0,1
2022-06-01,S004_P0012,11,412.72,37.52,0.0,0
2022-06-01,S004_P0013,30,1118.1000000000001,37.27,0.0,1
2022-06-01,S004_P0014,84,7292.922,91.39,5.0,0
2022-06-01,S004_P0015,91,7151.007500000001,92.45,15.0,0
2022-06-01,S004_P0016,164,13205.608,84.76,5.0,1
2022-06-01,S004_P0017,38,3360.492,98.26,10.0,1
2022-06-01,S004_P0018,60,1583.55,31.05,15.0,1
2022-06-01,S004_P0019,240,6209.76,30.44,15.0,0
2022-06-01,S004_P0020,93,3660.48,39.36,0.0,0
2022-06-01,S005_P0001,105,4993.537499999999,55.95,15.0,1
2022-06-01,S005_P0002,197,17251.487,92.18,5.0,1
2022-06-01,S005_P0003,411,34348.092,98.32,15.0,0
2022-06-01,S005_P0004,186,1959.696,13.17,20.0,0
2022-06-01,S005_P0005,393,34299.6645,91.87,5.0,1
2022-06-01,S005_P0006,111,2816.5694999999996,26.71,5.0,0
2022-06-01,S005_P0007,262,11683.89,49.55,10.0,1
2022-06-01,S005_P0008,394,13091.241,39.09,15.0,0
2022-06-01,S005_P0009,176,5730.912,36.18,10.0,0
2022-06-01,S005_P0010,49,3868.7704999999996,83.11,5.0,0
2022-06-01,S005_P0011,338,22030.671,68.61,5.0,1
2022-06-01,S005_P0012,154,1760.22,11.43,0.0,0
2022-06-01,S005_P0013,39,360.477,10.27,10.0,0
2022-06-01,S005_P0014,110,7753.679999999999,78.32,10.0,1
2022-06-01,S005_P0015,7,160.839,25.53,10.0,1
2022-06-01,S005_P0016,94,9306.94,99.01,0.0,0
2022-06-01,S005_P0017,99,4679.928,49.76,5.0,1
2022-06-01,S005_P0018,54,3195.1800000000003,59.17,0.0,0
2022-06-01,S005_P0019,6,531.684,98.46,10.0,1
2022-06-01,S005_P0020,77,5278.504,72.16,5.0,0
2022-06-02,S001_P0001,385,34300.035,98.99,10.0,1
2022-06-02,S001_P0002,187,8030.1539999999995,50.52,15.0,0
2022-06-02,S001_P0003,192,6065.664000000001,39.49,20.0,1
2022-06-02,S001_P0004,371,30631.429499999995,86.91,5.0,1
2022-06-02,S001_P0005,152,3939.8400000000006,28.8,10.0,0
2022-06-02,S001_P0006,3,45.73800000000001,16.94,10.0,1
2022-06-02,S001_P0007,34,2935.56,86.34,0.0,1
2022-06-02,S001_P0008,125,4352.1875,36.65,5.0,1
2022-06-02,S001_P0009,168,6888.0,51.25,20.0,1
2022-06-02,S001_P0010,50,1610.4,40.26,20.0,0
2022-06-02,S001_P0011,194,17801.536999999997,96.59,5.0,0
2022-06-02,S001_P0012,42,2151.198,56.91,10.0,0
2022-06-02,S001_P0013,42,958.545,26.85,15.0,1
2022-06-02,S001_P0014,77,4791.2480000000005,77.78,20.0,1
2022-06-02,S001_P0015,220,19637.640000000003,99.18,10.0,1
2022-06-02,S001_P0016,48,1709.9520000000002,44.53,20.0,0
2022-06-02,S001_P0017,94,8126.6759999999995,96.06,10.0,1
2022-06-02,S001_P0018,424,12402.0,29.25,0.0,1
2022-06-02,S001_P0019,30,367.5,12.25,0.0,1
2022-06-02,S001_P0020,80,1051.2,13.14,0.0,1
2022-06-02,S002_P0001,369,25442.55,68.95,0.0,1
2022-06-02,S002_P0002,72,1179.8999999999999,17.25,5.0,0
2022-06-02,S002_P0003,138,1621.776,14.69,20.0,0
2022-06-02,S002_P0004,54,1088.64,20.16,0.0,0
2022-06-02,S002_P0005,51,1048.56,20.56,0.0,0
2022-06-02,S002_P0006,174,8825.28,63.4,20.0,1
2022-06-02,S002_P0007,105,9402.75,89.55,0.0,0
2022-06-02,S002_P0008,134,8626.92,64.38,0.0,0
2022-06-02,S002_P0009,160,6234.240000000001,45.84,15.0,0
2022-06-02,S002_P0010,54,3373.326,69.41,10.0,1
2022-06-02,S002_P0011,33,1315.7595,41.97,5.0,1
2022-06-02,S002_P0012,412,21825.288,58.86,10.0,1
2022-06-02,S002_P0013,162,2091.744,16.14,20.0,1
2022-06-02,S002_P0014,69,3688.464,66.82,20.0,1
2022-06-02,S002_P0015,3,230.61599999999999,96.09,20.0,0
2022-06-02,S002_P0016,86,7466.562999999999,91.39,5.0,0
2022-06-02,S002_P0017,268,13873.019999999999,60.9,15.0,0
2022-06-02,S002_P0018,49,2965.0634999999997,71.19,15.0,1
2022-06-02,S002_P0019,28,573.7620000000001,21.57,5.0,1
2022-06-02,S002_P0020,386,38121.36,98.76,0.0,1
2022-06-02,S003_P0001,14,1017.66,72.69,0.0,1
2022-06-02,S003_P0002,339,9013.332,31.28,15.0,0
2022-06-02,S003_P0003,57,2455.7025000000003,45.35,5.0,0
2022-06-02,S003_P0004,231,17596.656,84.64,10.0,1
2022-06-02,S003_P0005,208,3458.2079999999996,19.56,15.0,1
2022-06-02,S003_P0006,72,3461.6160000000004,53.42,10.0,0
2022-06-02,S003_P0007,64,5565.888,96.63,10.0,1
2022-06-02,S003_P0008,284,20627.629999999997,85.45,15.0,0
2022-06-02,S003_P0009,33,1017.621,32.46,5.0,0
2022-06-02,S003_P0010,24,1344.972,58.99,5.0,0
2022-06-02,S003_P0011,232,10753.664,57.94,20.0,1
2022-06-02,S003_P0012,103,2005.925,20.5,5.0,0
2022-06-02,S003_P0013,1,33.136,34.88,5.0,0
2022-06-02,S003_P0014,2,168.33999999999997,88.6,5.0,1
2022-06-02,S003_P0015,76,3169.58,43.9,5.0,0
2022-06-02,S003_P0016,69,2540.0625,38.75,5.0,0
2022-06-02,S003_P0017,321,4423.38,13.78,0.0,1
2022-06-02,S003_P0018,61,2595.672,47.28,10.0,1
2022-06-02,S003_P0019,148,6584.372,52.34,15.0,1
2022-06-02,S003_P0020,5,215.55,43.11,0.0,0
2022-06-02,S004_P0001,226,7154.256,39.57,20.0,0
2022-06-02,S004_P0002,299,3877.4320000000002,16.21,20.0,1
2022-06-02,S004_P0003,133,7517.825,59.5,5.0,1
2022-06-02,S004_P0004,61,4320.264,88.53,20.0,1
2022-06-02,S004_P0005,318,19014.174,62.94,5.0,0
2022-06-02,S004_P0006,19,1495.224,87.44,10.0,0
2022-06-02,S004_P0007,81,6124.2480000000005,94.51,20.0,0
2022-06-02,S004_P0008,86,2198.1600000000003,28.4,10.0,0
2022-06-02,S004_P0009,242,3211.824,16.59,20.0,1
2022-06-02,S004_P0010,128,1144.832,11.18,20.0,0
2022-06-02,S004_P0011,137,12371.1,90.3,0.0,0
2022-06-02,S004_P0012,205,11865.4,72.35,20.0,1
2022-06-02,S004_P0013,16,363.312,25.23,10.0,1
2022-06-02,S004_P0014,430,31832.9,74.03,0.0,1
2022-06-02,S004_P0015,31,479.30649999999997,18.19,15.0,0
2022-06-02,S004_P0016,17,1387.7695,85.93,5.0,0
2022-06-02,S004_P0017,104,2847.364,32.21,15.0,1
2022-06-02,S004_P0018,221,15108.775500000002,80.43,15.0,1
2022-06-02,S004_P0019,114,5798.496,63.58,20.0,0
2022-06-02,S004_P0020,351,16963.128,60.41,20.0,0
2022-06-02,S005_P0001,16,742.7840000000001,58.03,20.0,1
2022-06-02,S005_P0002,66,4844.796,86.36,15.0,1
2022-06-02,S005_P0003,94,6376.0199999999995,67.83,0.0,1
2022-06-02,S005_P0004,78,2580.24,33.08,0.0,1
2022-06-02,S005_P0005,440,5722.2,15.3,15.0,1
2022-06-02,S005_P0006,387,23858.55,61.65,0.0,0
2022-06-02,S005_P0007,38,2586.907,80.09,15.0,1
2022-06-02,S005_P0008,31,1507.2509999999997,51.18,5.0,0
2022-06-02,S005_P0009,157,10115.824,80.54,20.0,0
2022-06-02,S005_P0010,6,318.915,55.95,5.0,1
2022-06-02,S005_P0011,65,3497.65,53.81,0.0,1
2022-06-02,S005_P0012,72,806.4000000000001,14.0,20.0,1
